MH,3378,ORD,3830,NRT,2279,,0,777
MH,3378,SAN,3731,NRT,2279,,0,787
MM,17675,KIX,3992,NRT,2279,,0,320
MM,17675,NRT,2279,KIX,3992,,0,320
MS,2143,CAI,1128,DME,4029,,0,320
MS,2143,DME,4029,CAI,1128,,0,320
MU,1758,CAN,3370,NRT,2279,Y,0,767
MU,1758,DLC,3404,NRT,2279,Y,0,767
MU,1758,LAX,3484,PVG,3406,,0,346
MU,1758,NKG,3388,NRT,2279,,0,320
MU,1758,NRT,2279,CAN,3370,Y,0,767
MU,1758,NRT,2279,DLC,3404,Y,0,767
MU,1758,NRT,2279,NKG,3388,,0,320
MU,1758,NRT,2279,PEK,3364,Y,0,73H 767
MU,1758,NRT,2279,PVG,3406,,0,321 333 332
MU,1758,PEK,3364,NRT,2279,Y,0,767 73H
MU,1758,PVG,3406,LAX,3484,,0,346
MU,1758,PVG,3406,NRT,2279,,0,333 321 332
NH,324,AKL,2006,NRT,2279,Y,0,763 772
NH,324,AUH,2179,NRT,2279,Y,0,332
NH,324,BKK,3885,NRT,2279,,0,777 76F
NH,324,BOM,2997,NRT,2279,,0,737
NH,324,CAN,3370,NRT,2279,,0,763
NH,324,CDG,1382,NRT,2279,,0,777
NH,324,CGK,3275,NRT,2279,,0,763 777
NH,324,CTS,2287,NRT,2279,,0,320 737
NH,324,CTU,3395,NRT,2279,,0,763
NH,324,DEL,3093,NRT,2279,,0,763
NH,324,DEN,3751,NRT,2279,Y,0,788
NH,324,DLC,3404,NRT,2279,Y,0,738 763
NH,324,DOH,2241,NRT,2279,Y,0,77L
NH,324,DPS,3940,NRT,2279,,0,333
NH,324,DUS,345,NRT,2279,,0,788
NH,324,EWR,3494,NRT,2279,Y,0,777
NH,324,FUK,2305,NRT,2279,,0,735 738
NH,324,GUM,2246,NRT,2279,Y,0,777
NH,324,HGH,3386,NRT,2279,,0,737
NH,324,HIJ,2326,NRT,2279,Y,0,CR7
NH,324,HKG,3077,NRT,2279,Y,0,763
NH,324,HND,2359,LAX,3484,,0,777
NH,324,HNL,3728,NRT,2279,Y,0,744 763
NH,324,IAD,3714,NRT,2279,,0,777 77W
NH,324,IAH,3550,NRT,2279,Y,0,777
NH,324,ICN,3930,NRT,2279,Y,0,333 321 738 772 74E
NH,324,IST,1701,NRT,2279,Y,0,332 77W
NH,324,ITM,2334,NRT,2279,,0,738 767
NH,324,JFK,3797,NRT,2279,,0,77W
NH,324,KHH,2264,NRT,2279,,0,321
NH,324,KIJ,4381,NRT,2279,Y,0,DH8
NH,324,KIX,3992,NRT,2279,Y,0,744
NH,324,KMQ,2322,NRT,2279,Y,0,CR7 CRJ
NH,324,LAX,3484,HND,2359,,0,777
NH,324,LAX,3484,NRT,2279,,0,77W
NH,324,LHR,507,NRT,2279,,0,346 343
NH,324,MFM,3121,NRT,2279,Y,0,321 320 319
NH,324,MNL,2397,NRT,2279,,0,763
NH,324,NGO,3942,NRT,2279,,0,737 320
NH,324,NRT,2279,AKL,2006,Y,0,763 772
NH,324,NRT,2279,AUH,2179,Y,0,332
NH,324,NRT,2279,BKK,3885,,0,777 76F
NH,324,NRT,2279,BOM,2997,,0,737
NH,324,NRT,2279,CAN,3370,,0,763
NH,324,NRT,2279,CDG,1382,,0,777
NH,324,NRT,2279,CGK,3275,,0,777 763
NH,324,NRT,2279,CTS,2287,,0,320 737
NH,324,NRT,2279,CTU,3395,,0,763
NH,324,NRT,2279,DEL,3093,,0,763
NH,324,NRT,2279,DEN,3751,Y,0,788
NH,324,NRT,2279,DLC,3404,Y,0,763 738
NH,324,NRT,2279,DOH,2241,Y,0,77L
NH,324,NRT,2279,DPS,3940,,0,333
NH,324,NRT,2279,DUS,345,,0,788
NH,324,NRT,2279,EWR,3494,Y,0,777
NH,324,NRT,2279,FUK,2305,,0,738 737 735
NH,324,NRT,2279,GUM,2246,Y,0,777
NH,324,NRT,2279,HGH,3386,,0,737
NH,324,NRT,2279,HIJ,2326,Y,0,CR7 CRJ
NH,324,NRT,2279,HKG,3077,Y,0,763
NH,324,NRT,2279,HNL,3728,Y,0,744 763
NH,324,NRT,2279,IAD,3714,,0,777 77W
NH,324,NRT,2279,IAH,3550,Y,0,777
NH,324,NRT,2279,ICN,3930,Y,0,321 333 738 772 74E
NH,324,NRT,2279,IST,1701,Y,0,77W 332
NH,324,NRT,2279,ITM,2334,,0,767 738
NH,324,NRT,2279,JFK,3797,,0,77W
NH,324,NRT,2279,KHH,2264,,0,321
NH,324,NRT,2279,KIJ,4381,Y,0,DH8
NH,324,NRT,2279,KIX,3992,Y,0,744
NH,324,NRT,2279,KMQ,2322,Y,0,CR7
NH,324,NRT,2279,LAX,3484,,0,77W
NH,324,NRT,2279,LHR,507,,0,346
NH,324,NRT,2279,MFM,3121,Y,0,321 320 319
NH,324,NRT,2279,MNL,2397,,0,763
NH,324,NRT,2279,NGO,3942,,0,320 735
NH,324,NRT,2279,OKA,2384,,0,767
NH,324,NRT,2279,ORD,3830,,0,77W 777
NH,324,NRT,2279,PEK,3364,,0,763
NH,324,NRT,2279,PVG,3406,,0,788 763 777
NH,324,NRT,2279,RGN,3239,,0,763
NH,324,NRT,2279,SDJ,2347,,0,735 737
NH,324,NRT,2279,SEA,3577,,0,788
NH,324,NRT,2279,SFO,3469,,0,77W
NH,324,NRT,2279,SGN,3205,Y,0,763
NH,324,NRT,2279,SHE,4144,,0,737
NH,324,NRT,2279,SIN,3316,,0,788
NH,324,NRT,2279,SJC,3748,,0,788
NH,324,NRT,2279,TAO,3390,,0,763
NH,324,NRT,2279,TPE,2276,,0,763
NH,324,NRT,2279,VIE,1613,Y,0,772
NH,324,NRT,2279,XMN,3383,,0,763
NH,324,NRT,2279,YVR,156,Y,0,763
NH,324,NRT,2279,YYC,178,Y,0,763
NH,324,NRT,2279,YYZ,193,Y,0,77W
NH,324,NRT,2279,ZRH,1678,Y,0,343
NH,324,OKA,2384,NRT,2279,,0,767
NH,324,ORD,3830,NRT,2279,,0,77W 777
NH,324,PEK,3364,NRT,2279,,0,763
NH,324,PVG,3406,NRT,2279,,0,777 788 763
NH,324,RGN,3239,NRT,2279,,0,763
NH,324,SDJ,2347,NRT,2279,,0,737 735
NH,324,SEA,3577,NRT,2279,,0,788
NH,324,SFO,3469,NRT,2279,,0,77W
NH,324,SGN,3205,NRT,2279,Y,0,763
NH,324,SHE,4144,NRT,2279,,0,737
NH,324,SIN,3316,NRT,2279,,0,788
NH,324,SJC,3748,NRT,2279,,0,788
NH,324,TAO,3390,NRT,2279,,0,763
NH,324,TPE,2276,NRT,2279,,0,763
NH,324,VIE,1613,NRT,2279,Y,0,772
NH,324,XMN,3383,NRT,2279,,0,763
NH,324,YVR,156,NRT,2279,Y,0,763
NH,324,YYC,178,NRT,2279,Y,0,763
NH,324,YYZ,193,NRT,2279,Y,0,77W
NH,324,ZRH,1678,NRT,2279,Y,0,343
NK,4687,DFW,3670,LAX,3484,,0,319
NK,4687,DTW,3645,LAX,3484,,0,320
NK,4687,FLL,3533,LAX,3484,,0,319
NK,4687,IAH,3550,LAX,3484,,0,320
NK,4687,LAS,3877,LAX,3484,,0,319
NK,4687,LAX,3484,DFW,3670,,0,319
NK,4687,LAX,3484,DTW,3645,,0,320
NK,4687,LAX,3484,FLL,3533,,0,319
NK,4687,LAX,3484,IAH,3550,,0,320
NK,4687,LAX,3484,LAS,3877,,0,319
NK,4687,LAX,3484,MSP,3858,,0,319
NK,4687,LAX,3484,ORD,3830,,0,319
NK,4687,MSP,3858,LAX,3484,,0,319
NK,4687,ORD,3830,LAX,3484,,0,319
NX,316,MFM,3121,NRT,2279,,0,321 320 319
NX,316,NRT,2279,MFM,3121,,0,321 320 319
NZ,345,AKL,2006,LAX,3484,,0,772 773
NZ,345,AKL,2006,NRT,2279,,0,763 772
NZ,345,GDL,1804,LAX,3484,Y,0,319
NZ,345,LAX,3484,AKL,2006,,0,773 772
NZ,345,LAX,3484,BJX,1815,Y,0,319
NZ,345,LAX,3484,GDL,1804,Y,0,319
NZ,345,LAX,3484,LHR,507,,0,773
NZ,345,LAX,3484,MEX,1824,Y,0,320
NZ,345,LAX,3484,MSY,3861,Y,0,320 319 738
NZ,345,LAX,3484,NAN,1960,Y,0,332
NZ,345,LAX,3484,PPT,4075,Y,0,343
NZ,345,LAX,3484,RAR,1959,,0,763
NZ,345,LAX,3484,SYD,3361,Y,0,777
NZ,345,LHR,507,LAX,3484,,0,773
NZ,345,MEX,1824,LAX,3484,Y,0,320
NZ,345,MSY,3861,LAX,3484,Y,0,738 739
NZ,345,NAN,1960,LAX,3484,Y,0,332
NZ,345,NRT,2279,AKL,2006,,0,763 772
NZ,345,PPT,4075,LAX,3484,Y,0,343
NZ,345,RAR,1959,LAX,3484,,0,763
NZ,345,SYD,3361,LAX,3484,Y,0,777
OM,3354,NRT,2279,ULN,3380,,0,737
OM,3354,ULN,3380,NRT,2279,,0,737
OS,491,DME,4029,VIE,1613,Y,0,320
OS,491,NRT,2279,VIE,1613,,0,772
OS,491,VIE,1613,DME,4029,Y,0,320
OS,491,VIE,1613,NRT,2279,,0,772
OZ,28,AKL,2006,NRT,2279,,0,772
OZ,28,ICN,3930,LAX,3484,,0,744 77L
OZ,28,ICN,3930,NRT,2279,,0,333 321 772 74E
OZ,28,LAX,3484,ICN,3930,,0,77L 744
OZ,28,LAX,3484,MSY,3861,Y,0,320 319 738
OZ,28,MSY,3861,LAX,3484,Y,0,738 739
OZ,28,NRT,2279,AKL,2006,,0,772
OZ,28,NRT,2279,ICN,3930,,0,321 333 772 74E
OZ,28,NRT,2279,PUS,2372,Y,0,321
OZ,28,PUS,2372,NRT,2279,Y,0,321
PC,3926,DME,4029,SAW,4317,,0,738 320
PC,3926,SAW,4317,DME,4029,,0,738 320
PG,1422,BKK,3885,NRT,2279,,0,767
PG,1422,NRT,2279,BKK,3885,,0,767
PK,3871,NRT,2279,PEK,3364,,0,310
PK,3871,PEK,3364,NRT,2279,,0,310
PR,3952,CEB,4206,NRT,2279,,0,321 330
PR,3952,LAX,3484,MNL,2397,,0,343 744
PR,3952,MNL,2397,LAX,3484,,0,343 744
PR,3952,MNL,2397,NRT,2279,,0,321 330 773
PR,3952,NRT,2279,CEB,4206,,0,321 330
PR,3952,NRT,2279,MNL,2397,,0,330 321 773
PS,5282,DME,4029,KBP,2939,,0,734 738 E90
PS,5282,DME,4029,ODS,2947,Y,0,319
PS,5282,KBP,2939,DME,4029,,0,738 734 E90
PS,5282,ODS,2947,DME,4029,Y,0,319
PX,328,NRT,2279,POM,5,,0,738
PX,328,POM,5,NRT,2279,,0,738
QF,4089,BNE,3320,LAX,3484,,0,744
QF,4089,CNS,3322,NRT,2279,Y,0,332
QF,4089,JFK,3797,LAX,3484,,0,744
QF,4089,LAX,3484,BNE,3320,,0,744
QF,4089,LAX,3484,JFK,3797,,0,744
QF,4089,LAX,3484,MEL,3339,,0,388
QF,4089,LAX,3484,NAN,1960,Y,0,332
QF,4089,LAX,3484,PPT,4075,,0,343
QF,4089,LAX,3484,SYD,3361,,0,388 744
QF,4089,MEL,3339,LAX,3484,,0,388
QF,4089,NAN,1960,LAX,3484,Y,0,332
QF,4089,NRT,2279,CNS,3322,Y,0,332
QF,4089,NRT,2279,OOL,3321,Y,0,332
QF,4089,NRT,2279,SYD,3361,,0,744
QF,4089,OOL,3321,NRT,2279,Y,0,332
QF,4089,PPT,4075,LAX,3484,,0,343
QF,4089,SYD,3361,LAX,3484,,0,744 388
QF,4089,SYD,3361,NRT,2279,,0,744
QH,882,DME,4029,FRU,2912,,0,733
QH,882,DME,4029,OSS,2913,,0,733 734
QH,882,FRU,2912,DME,4029,,0,733
QH,882,OSS,2913,DME,4029,,0,733 734
QR,4091,DME,4029,DOH,2241,,0,320
QR,4091,DOH,2241,DME,4029,,0,320
QR,4091,DOH,2241,NRT,2279,,0,77L
QR,4091,NRT,2279,DOH,2241,,0,77L
R2,3805,DME,4029,OSW,6164,,0,738
R2,3805,DME,4029,REN,2991,,0,738
R2,3805,OSW,6164,DME,4029,,0,738
R2,3805,REN,2991,DME,4029,,0,738
RJ,4259,AMM,2170,DME,4029,,0,320 321
RJ,4259,DME,4029,AMM,2170,,0,320 321
S7,4329,AAQ,4353,DME,4029,,0,320
S7,4329,ABA,2955,DME,4029,,0,320
S7,4329,AER,2965,DME,4029,,0,319 320 738
S7,4329,ALC,1212,DME,4029,,0,320
S7,4329,AMM,2170,DME,4029,Y,0,320
S7,4329,ASB,2976,DME,4029,,0,319
S7,4329,ASF,2966,DME,4029,,0,319
S7,4329,ATH,3941,DME,4029,,0,320
S7,4329,AUH,2179,DME,4029,Y,0,330
S7,4329,BAX,2956,DME,4029,,0,320
S7,4329,BOJ,1191,DME,4029,,0,763 320
S7,4329,BTK,2936,DME,4029,,0,319
S7,4329,BUS,3971,DME,4029,,0,319
S7,4329,CEK,2968,DME,4029,,0,319
S7,4329,DME,4029,AAQ,4353,,0,320
S7,4329,DME,4029,ABA,2955,,0,320
S7,4329,DME,4029,AER,2965,,0,320 738 319
S7,4329,DME,4029,ALC,1212,,0,320
S7,4329,DME,4029,AMM,2170,Y,0,320
S7,4329,DME,4029,ASB,2976,,0,319
S7,4329,DME,4029,ASF,2966,,0,319
S7,4329,DME,4029,ATH,3941,,0,320
S7,4329,DME,4029,AUH,2179,Y,0,330
S7,4329,DME,4029,BAX,2956,,0,320
S7,4329,DME,4029,BOJ,1191,,0,763 320
S7,4329,DME,4029,BTK,2936,,0,319
S7,4329,DME,4029,BUS,3971,,0,319
S7,4329,DME,4029,CEK,2968,,0,319
S7,4329,DME,4029,DUS,345,Y,0,738
S7,4329,DME,4029,EVN,3964,,0,321 320
S7,4329,DME,4029,FRA,340,,0,319
S7,4329,DME,4029,GOA,1528,,0,320
S7,4329,DME,4029,GOJ,4274,,0,319
S7,4329,DME,4029,GYD,2922,,0,319
S7,4329,DME,4029,HEL,421,,0,319
S7,4329,DME,4029,HER,1452,,0,320
S7,4329,DME,4029,HKG,3077,,0,330
S7,4329,DME,4029,HTA,2935,Y,0,738
S7,4329,DME,4029,IKT,2937,,0,320
S7,4329,DME,4029,KBP,2939,,0,319 735
S7,4329,DME,4029,KEJ,2957,,0,319
S7,4329,DME,4029,KGD,2952,,0,734
S7,4329,DME,4029,KIV,1735,,0,321
S7,4329,DME,4029,KJA,4374,,0,738
S7,4329,DME,4029,KRR,2960,,0,734 319 320 738
S7,4329,DME,4029,KUF,4118,,0,319
S7,4329,DME,4029,KZN,2990,,0,319
S7,4329,DME,4029,LBD,6147,,0,321
S7,4329,DME,4029,LCA,1197,,0,738 734
S7,4329,DME,4029,LED,2948,,0,319 734 738
S7,4329,DME,4029,LIS,1638,Y,0,320
S7,4329,DME,4029,MAD,1229,,0,319
S7,4329,DME,4029,MRV,2962,,0,319
S7,4329,DME,4029,MSQ,2954,,0,735
S7,4329,DME,4029,MUC,346,,0,320 321 763
S7,4329,DME,4029,NJC,2972,,0,319
S7,4329,DME,4029,NOZ,6119,,0,320
S7,4329,DME,4029,NRT,2279,Y,0,787
S7,4329,DME,4029,NSK,4352,Y,0,738
S7,4329,DME,4029,NUX,4364,,0,738 319
S7,4329,DME,4029,NYM,6143,,0,737
S7,4329,DME,4029,ODS,2947,,0,319
S7,4329,DME,4029,OGZ,6124,,0,319
S7,4329,DME,4029,OMS,2958,,0,319 320
S7,4329,DME,4029,OSS,2913,Y,0,738
S7,4329,DME,4029,OVB,4078,,0,738 320
S7,4329,DME,4029,PEE,2973,,0,319 320
S7,4329,DME,4029,PFO,1198,,0,738 734
S7,4329,DME,4029,PUY,1203,Y,0,320 738
S7,4329,DME,4029,PWQ,2917,,0,319
S7,4329,DME,4029,RGK,8740,,0,319
S7,4329,DME,4029,RHO,1472,,0,320
S7,4329,DME,4029,ROV,2964,,0,319
S7,4329,DME,4029,SGC,2974,,0,735
S7,4329,DME,4029,SIP,2942,,0,738
S7,4329,DME,4029,SKG,1486,,0,320
S7,4329,DME,4029,STW,2963,,0,319
S7,4329,DME,4029,SVX,2975,,0,319
S7,4329,DME,4029,TBS,3973,,0,320
S7,4329,DME,4029,TIV,1743,Y,0,738
S7,4329,DME,4029,TJM,4111,,0,319
S7,4329,DME,4029,TJU,7563,,0,321
S7,4329,DME,4029,TOF,4297,,0,738 734
S7,4329,DME,4029,UFA,2992,,0,319
S7,4329,DME,4029,UGC,6152,,0,763
S7,4329,DME,4029,UKK,6086,,0,319
S7,4329,DME,4029,UUD,2938,,0,319
S7,4329,DME,4029,VAR,1196,,0,320 763
S7,4329,DME,4029,VIE,1613,,0,320 E90
S7,4329,DME,4029,VLC,1246,,0,319
S7,4329,DME,4029,VOG,2967,,0,319 738
S7,4329,DME,4029,VRN,1550,,0,320 738
S7,4329,DME,4029,YKS,2923,Y,0,738
S7,4329,DUS,345,DME,4029,Y,0,738
S7,4329,EVN,3964,DME,4029,,0,321 320
S7,4329,FRA,340,DME,4029,,0,319
S7,4329,GOA,1528,DME,4029,,0,320
S7,4329,GOJ,4274,DME,4029,,0,319
S7,4329,GYD,2922,DME,4029,,0,319
S7,4329,HEL,421,DME,4029,,0,319
S7,4329,HER,1452,DME,4029,,0,320
S7,4329,HKG,3077,DME,4029,,0,330
S7,4329,HTA,2935,DME,4029,Y,0,738
S7,4329,IKT,2937,DME,4029,,0,320
S7,4329,KBP,2939,DME,4029,,0,735 319
S7,4329,KEJ,2957,DME,4029,,0,319
S7,4329,KGD,2952,DME,4029,,0,734
S7,4329,KHV,2927,NRT,2279,,0,320
S7,4329,KIV,1735,DME,4029,,0,321
S7,4329,KJA,4374,DME,4029,,0,738
S7,4329,KRR,2960,DME,4029,,0,734 319 320 738
S7,4329,KUF,4118,DME,4029,,0,319
S7,4329,KZN,2990,DME,4029,,0,319
S7,4329,LBD,6147,DME,4029,,0,321
S7,4329,LCA,1197,DME,4029,,0,738 734
S7,4329,LED,2948,DME,4029,,0,319 734 738
S7,4329,LIS,1638,DME,4029,Y,0,320
S7,4329,MAD,1229,DME,4029,,0,319
S7,4329,MRV,2962,DME,4029,,0,319
S7,4329,MSQ,2954,DME,4029,,0,735
S7,4329,MUC,346,DME,4029,,0,320 321 763
S7,4329,NJC,2972,DME,4029,Y,0,319
S7,4329,NOZ,6119,DME,4029,,0,320
S7,4329,NRT,2279,DME,4029,Y,0,787
S7,4329,NRT,2279,KHV,2927,,0,320
S7,4329,NRT,2279,VVO,2934,,0,320
S7,4329,NSK,4352,DME,4029,Y,0,738
S7,4329,NUX,4364,DME,4029,,0,738 319
S7,4329,NYM,6143,DME,4029,,0,737
S7,4329,ODS,2947,DME,4029,,0,319
S7,4329,OGZ,6124,DME,4029,,0,319
S7,4329,OMS,2958,DME,4029,,0,320 319
S7,4329,OSS,2913,DME,4029,Y,0,738
S7,4329,OVB,4078,DME,4029,,0,738 320
S7,4329,PEE,2973,DME,4029,,0,319 320
S7,4329,PFO,1198,DME,4029,,0,738 734
S7,4329,PUY,1203,DME,4029,Y,0,320 738
S7,4329,PWQ,2917,DME,4029,,0,319
S7,4329,RGK,8740,DME,4029,,0,319
S7,4329,RHO,1472,DME,4029,,0,320
S7,4329,ROV,2964,DME,4029,,0,319
S7,4329,SGC,2974,DME,4029,,0,735
S7,4329,SIP,2942,DME,4029,,0,738
S7,4329,SKG,1486,DME,4029,,0,320
S7,4329,STW,2963,DME,4029,,0,319
S7,4329,SVX,2975,DME,4029,,0,319
S7,4329,TBS,3973,DME,4029,,0,320
S7,4329,TIV,1743,DME,4029,Y,0,738
S7,4329,TJM,4111,DME,4029,,0,319
S7,4329,TJU,7563,DME,4029,,0,321
S7,4329,TOF,4297,DME,4029,,0,738 734
S7,4329,UFA,2992,DME,4029,,0,319
S7,4329,UGC,6152,DME,4029,,0,763
S7,4329,UKK,6086,DME,4029,,0,319
S7,4329,UUD,2938,DME,4029,,0,319
S7,4329,VAR,1196,DME,4029,,0,320 763
S7,4329,VIE,1613,DME,4029,,0,320 E90
S7,4329,VLC,1246,DME,4029,,0,319
S7,4329,VOG,2967,DME,4029,,0,319 738
S7,4329,VRN,1550,DME,4029,Y,0,320 738
S7,4329,VVO,2934,NRT,2279,,0,320
S7,4329,YKS,2923,DME,4029,Y,0,738
SB,139,NOU,2005,NRT,2279,,0,332
SB,139,NRT,2279,NOU,2005,,0,332
SC,4599,NRT,2279,TAO,3390,Y,0,763
SC,4599,TAO,3390,NRT,2279,Y,0,763
SK,4319,CPH,609,NRT,2279,,0,343
SK,4319,NRT,2279,CPH,609,,0,343
SN,1531,BRU,302,DME,4029,,0,320 319
SN,1531,DME,4029,BRU,302,,0,320 319
SQ,4435,DME,4029,IAH,3550,,0,77W
SQ,4435,DME,4029,SIN,3316,,0,77W
SQ,4435,IAH,3550,DME,4029,,0,77W
SQ,4435,LAX,3484,NRT,2279,,0,388
SQ,4435,LAX,3484,ORD,3830,Y,0,320
SQ,4435,NRT,2279,LAX,3484,,0,388
SQ,4435,NRT,2279,SIN,3316,,0,77W 388
SQ,4435,SIN,3316,DME,4029,,0,77W
SQ,4435,SIN,3316,NRT,2279,,0,388 77W
SQ,4435,SJC,3748,LAX,3484,Y,0,320
ST,2547,DME,4029,FKB,4166,,0,73G
ST,2547,DME,4029,LEJ,348,,0,319
ST,2547,FKB,4166,DME,4029,,0,73G
ST,2547,LEJ,348,DME,4029,,0,319
SU,130,DME,4029,LED,2948,,0,319 320
SU,130,DME,4029,NCE,1354,,0,320
SU,130,LAX,3484,SVO,2985,,0,332
SU,130,LED,2948,DME,4029,,0,320 319
SU,130,NCE,1354,DME,4029,,0,320
SU,130,NRT,2279,SVO,2985,,0,333
SU,130,SVO,2985,LAX,3484,,0,332
SU,130,SVO,2985,NRT,2279,,0,333
SV,4533,JED,2072,LAX,3484,,0,777
SV,4533,LAX,3484,JED,2072,,0,777
SY,4356,LAX,3484,MSP,3858,,0,73G 738
SY,4356,MSP,3858,LAX,3484,,0,73G 738
SZ,10122,DME,4029,DYU,2979,,0,737
SZ,10122,DYU,2979,DME,4029,,0,737
T5,5083,ASB,2976,DME,4029,,0,738 752
T5,5083,DME,4029,ASB,2976,,0,752 738
TG,4940,BKK,3885,DME,4029,,0,777
TG,4940,BKK,3885,NRT,2279,,0,380 330
TG,4940,DME,4029,BKK,3885,,0,777
TG,4940,ICN,3930,LAX,3484,,0,777
TG,4940,LAX,3484,ICN,3930,,0,777
TG,4940,NRT,2279,BKK,3885,,0,330 380
TK,4951,IST,1701,LAX,3484,,0,77W
TK,4951,IST,1701,NRT,2279,,0,330 77W
TK,4951,LAX,3484,IST,1701,,0,77W
TK,4951,NRT,2279,IST,1701,,0,77W 330
TN,225,CDG,1382,LAX,3484,,0,343
TN,225,ICN,3930,NRT,2279,,0,333
TN,225,LAX,3484,CDG,1382,,0,343
TN,225,LAX,3484,PPT,4075,,0,343
TN,225,NRT,2279,ICN,3930,,0,333
TN,225,NRT,2279,PPT,4075,,0,343
TN,225,PPT,4075,LAX,3484,,0,343
TN,225,PPT,4075,NRT,2279,,0,343
TP,4869,DME,4029,LIS,1638,,0,320
TP,4869,LIS,1638,DME,4029,,0,320
TU,4870,DME,4029,TUN,287,,0,32A
TU,4870,TUN,287,DME,4029,,0,32A
TZ,17891,NRT,2279,TPE,2276,,0,772
TZ,17891,TPE,2276,NRT,2279,,0,772
U2,2297,DME,4029,LGW,502,,0,320
U2,2297,DME,4029,MAN,478,,0,319 320
U2,2297,LGW,502,DME,4029,,0,320
U2,2297,MAN,478,DME,4029,,0,319 320
U6,5234,AER,2965,DME,4029,,0,320
U6,5234,CEK,2968,DME,4029,,0,320
U6,5234,CGN,344,DME,4029,,0,320
U6,5234,DME,4029,AER,2965,,0,320
U6,5234,DME,4029,CEK,2968,,0,320
U6,5234,DME,4029,CGN,344,,0,320
U6,5234,DME,4029,FRU,2912,,0,320
U6,5234,DME,4029,GBB,8775,,0,320
U6,5234,DME,4029,GOJ,4274,,0,320
U6,5234,DME,4029,HTA,2935,,0,320
U6,5234,DME,4029,IKT,2937,,0,320
U6,5234,DME,4029,KGD,2952,,0,320
U6,5234,DME,4029,KRR,2960,,0,320
U6,5234,DME,4029,KUF,4118,,0,320
U6,5234,DME,4029,KVD,6089,,0,321
U6,5234,DME,4029,KZN,2990,,0,320
U6,5234,DME,4029,LED,2948,,0,320
U6,5234,DME,4029,LLK,8774,,0,320
U6,5234,DME,4029,LWN,3965,,0,320
U6,5234,DME,4029,MRV,2962,,0,320
U6,5234,DME,4029,NCU,6151,,0,320
U6,5234,DME,4029,NJC,2972,,0,320
U6,5234,DME,4029,NVI,6485,,0,320
U6,5234,DME,4029,OSS,2913,,0,320
U6,5234,DME,4029,OVB,4078,,0,320
U6,5234,DME,4029,RMI,1546,,0,321
U6,5234,DME,4029,ROV,2964,,0,320
U6,5234,DME,4029,SIP,2942,,0,320 319
U6,5234,DME,4029,SVX,2975,,0,320
U6,5234,DME,4029,TIV,1743,,0,320
U6,5234,DME,4029,TJU,7563,,0,320
U6,5234,DME,4029,UFA,2992,,0,320
U6,5234,DME,4029,UUD,2938,,0,319
U6,5234,FRU,2912,DME,4029,,0,320
U6,5234,GBB,8775,DME,4029,,0,320
U6,5234,GOJ,4274,DME,4029,,0,320
U6,5234,HTA,2935,DME,4029,,0,320
U6,5234,IKT,2937,DME,4029,,0,320
U6,5234,KGD,2952,DME,4029,,0,320
U6,5234,KRR,2960,DME,4029,,0,320
U6,5234,KUF,4118,DME,4029,,0,320
U6,5234,KVD,6089,DME,4029,,0,321
U6,5234,KZN,2990,DME,4029,,0,320
U6,5234,LED,2948,DME,4029,,0,320
U6,5234,LLK,8774,DME,4029,,0,320
U6,5234,LWN,3965,DME,4029,,0,320
U6,5234,MRV,2962,DME,4029,,0,320
U6,5234,NCU,6151,DME,4029,,0,320
U6,5234,NJC,2972,DME,4029,,0,320
U6,5234,NVI,6485,DME,4029,,0,320
U6,5234,OSS,2913,DME,4029,,0,320
U6,5234,OVB,4078,DME,4029,,0,320
U6,5234,RMI,1546,DME,4029,,0,321
U6,5234,ROV,2964,DME,4029,,0,320
U6,5234,SIP,2942,DME,4029,,0,320 319
U6,5234,SVX,2975,DME,4029,,0,320
U6,5234,TIV,1743,DME,4029,,0,320
U6,5234,TJU,7563,DME,4029,,0,320
U6,5234,UFA,2992,DME,4029,,0,320
U6,5234,UUD,2938,DME,4029,,0,319
UA,5209,ABQ,4019,LAX,3484,Y,0,CRJ
UA,5209,AKL,2006,LAX,3484,Y,0,772 773
UA,5209,ASE,7001,LAX,3484,Y,0,CR7
UA,5209,AUS,3673,LAX,3484,Y,0,CR7
UA,5209,BFL,3558,LAX,3484,Y,0,EM2
UA,5209,BJX,1815,LAX,3484,,0,319
UA,5209,BKK,3885,NRT,2279,Y,0,777
UA,5209,BOI,3495,LAX,3484,Y,0,CR7
UA,5209,BOS,3448,LAX,3484,,0,752
UA,5209,BWI,3849,LAX,3484,,0,319 738
UA,5209,CLD,4088,LAX,3484,Y,0,EM2
UA,5209,CLE,3486,LAX,3484,,0,738 739 320 319
UA,5209,COS,3819,LAX,3484,Y,0,CRJ CR7
UA,5209,CUN,1852,LAX,3484,,0,739 738
UA,5209,DEN,3751,LAX,3484,,0,739 320 319 738 753 752
UA,5209,DEN,3751,NRT,2279,,0,788
UA,5209,DEN,3751,SBA,3949,Y,0,CRJ
UA,5209,DFW,3670,LAX,3484,Y,0,CR7
UA,5209,DGO,1801,LAX,3484,Y,0,ERJ
UA,5209,DME,4029,VIE,1613,Y,0,320
UA,5209,EWR,3494,LAX,3484,,0,739 738 319 752 753
UA,5209,EWR,3494,NRT,2279,,0,777
UA,5209,FAT,3687,LAX,3484,Y,0,CR7 EM2
UA,5209,FRA,340,LAX,3484,Y,0,74H
